Source,Target,Type,Id,Label,timeset,Weight
470,481,Directed,14451,,,1
470,482,Directed,14452,,,1
470,483,Directed,14453,,,1
470,476,Directed,14454,,,1
470,117,Directed,14455,,,1
470,484,Directed,14456,,,1
374,55,Directed,14457,,,1
374,375,Directed,14458,,,1
685,110,Directed,14459,,,1
685,327,Directed,14460,,,1
748,59,Directed,14461,,,1
748,192,Directed,14462,,,1
471,470,Directed,14463,,,1
471,472,Directed,14464,,,1
876,872,Directed,14465,,,1
876,325,Directed,14466,,,1
876,873,Directed,14467,,,1
876,454,Directed,14468,,,1
876,874,Directed,14469,,,1
876,875,Directed,14470,,,1
876,877,Directed,14471,,,1
876,878,Directed,14472,,,1
876,341,Directed,14473,,,1
557,555,Directed,14474,,,1
557,55,Directed,14475,,,1
557,556,Directed,14476,,,1
557,558,Directed,14477,,,1
557,559,Directed,14478,,,1
1228,122,Directed,14479,,,1
1228,1227,Directed,14480,,,1
558,555,Directed,14481,,,1
558,55,Directed,14482,,,1
558,556,Directed,14483,,,1
558,557,Directed,14484,,,1
558,559,Directed,14485,,,1
401,402,Directed,14486,,,1
401,403,Directed,14487,,,1
401,302,Directed,14488,,,1
401,404,Directed,14489,,,1
401,702,Directed,14490,,,1
401,703,Directed,14491,,,1
401,146,Directed,14492,,,1
401,704,Directed,14493,,,1
289,288,Directed,14494,,,1
289,290,Directed,14495,,,1
289,291,Directed,14496,,,1
289,292,Directed,14497,,,1
289,293,Directed,14498,,,1
502,408,Directed,14499,,,1
502,503,Directed,14500,,,1
716,302,Directed,14501,,,1
76,70,Directed,14502,,,1
324,42,Directed,14503,,,1
324,45,Directed,14504,,,1
324,1208,Directed,14505,,,1
185,184,Directed,14506,,,1
185,186,Directed,14507,,,1
185,54,Directed,14508,,,1
185,180,Directed,14509,,,1
185,545,Directed,14510,,,1
185,880,Directed,14511,,,1
947,47,Directed,14512,,,1
947,948,Directed,14513,,,1
667,87,Directed,14514,,,1
667,668,Directed,14515,,,1
868,199,Directed,14516,,,1
868,364,Directed,14517,,,1
47,114,Directed,14518,,,1
47,181,Directed,14519,,,1
47,235,Directed,14520,,,1
47,236,Directed,14521,,,1
47,380,Directed,14522,,,1
47,535,Directed,14523,,,1
47,536,Directed,14524,,,1
47,691,Directed,14525,,,1
47,692,Directed,14526,,,1
47,693,Directed,14527,,,1
47,694,Directed,14528,,,1
47,695,Directed,14529,,,1
47,474,Directed,14530,,,1
47,137,Directed,14531,,,1
47,314,Directed,14532,,,1
47,59,Directed,14533,,,1
47,701,Directed,14534,,,1
47,742,Directed,14535,,,1
47,826,Directed,14536,,,1
47,833,Directed,14537,,,1
47,834,Directed,14538,,,1
47,795,Directed,14539,,,1
47,835,Directed,14540,,,1
47,947,Directed,14541,,,1
47,948,Directed,14542,,,1
47,550,Directed,14543,,,1
942,941,Directed,14544,,,1
942,191,Directed,14545,,,1
942,248,Directed,14546,,,1
942,790,Directed,14547,,,1
942,943,Directed,14548,,,1
942,139,Directed,14549,,,1
942,634,Directed,14550,,,1
942,944,Directed,14551,,,1
982,786,Directed,14552,,,1
252,200,Directed,14553,,,1
252,253,Directed,14554,,,1
252,59,Directed,14555,,,1
1067,1065,Directed,14556,,,1
1067,137,Directed,14557,,,1
1067,114,Directed,14558,,,1
1067,224,Directed,14559,,,1
1067,1066,Directed,14560,,,1
1067,1068,Directed,14561,,,1
1067,1069,Directed,14562,,,1
1067,1070,Directed,14563,,,1
1067,59,Directed,14564,,,1
1067,634,Directed,14565,,,1
1067,139,Directed,14566,,,1
736,54,Directed,14567,,,1
736,426,Directed,14568,,,1
736,87,Directed,14569,,,1
736,384,Directed,14570,,,1
736,919,Directed,14571,,,1
736,70,Directed,14572,,,1
736,1221,Directed,14573,,,1
736,140,Directed,14574,,,1
742,47,Directed,14575,,,1
742,769,Directed,14576,,,1
742,770,Directed,14577,,,1
742,771,Directed,14578,,,1
742,227,Directed,14579,,,1
742,772,Directed,14580,,,1
742,773,Directed,14581,,,1
742,774,Directed,14582,,,1
742,1120,Directed,14583,,,1
742,1121,Directed,14584,,,1
369,370,Directed,14585,,,1
369,1303,Directed,14586,,,1
369,81,Directed,14587,,,1
369,527,Directed,14588,,,1
369,1304,Directed,14589,,,1
369,1305,Directed,14590,,,1
249,137,Directed,14591,,,1
249,248,Directed,14592,,,1
249,117,Directed,14593,,,1
249,197,Directed,14594,,,1
1050,114,Directed,14595,,,1
1050,968,Directed,14596,,,1
110,685,Directed,14597,,,1
110,686,Directed,14598,,,1
110,327,Directed,14599,,,1
110,977,Directed,14600,,,1
110,978,Directed,14601,,,1
110,979,Directed,14602,,,1
110,980,Directed,14603,,,1
368,367,Directed,14604,,,1
314,474,Directed,14605,,,1
314,137,Directed,14606,,,1
314,47,Directed,14607,,,1
314,59,Directed,14608,,,1
314,701,Directed,14609,,,1
314,497,Directed,14610,,,1
155,154,Directed,14611,,,1
155,137,Directed,14612,,,1
155,156,Directed,14613,,,1
155,784,Directed,14614,,,1
155,114,Directed,14615,,,1
155,384,Directed,14616,,,1
155,794,Directed,14617,,,1
155,785,Directed,14618,,,1
155,795,Directed,14619,,,1
155,197,Directed,14620,,,1
155,139,Directed,14621,,,1
155,692,Directed,14622,,,1
155,1152,Directed,14623,,,1
155,1153,Directed,14624,,,1
794,784,Directed,14625,,,1
794,114,Directed,14626,,,1
794,384,Directed,14627,,,1
794,155,Directed,14628,,,1
794,785,Directed,14629,,,1
794,795,Directed,14630,,,1
794,197,Directed,14631,,,1
670,117,Directed,14632,,,1
670,671,Directed,14633,,,1
670,237,Directed,14634,,,1
670,201,Directed,14635,,,1
536,535,Directed,14636,,,1
536,47,Directed,14637,,,1
607,448,Directed,14638,,,1
607,606,Directed,14639,,,1
607,608,Directed,14640,,,1
607,42,Directed,14641,,,1
607,45,Directed,14642,,,1
607,165,Directed,14643,,,1
607,282,Directed,14644,,,1
1091,44,Directed,14645,,,1
1091,1092,Directed,14646,,,1
245,235,Directed,14647,,,1
245,48,Directed,14648,,,1
245,68,Directed,14649,,,1
245,751,Directed,14650,,,1
245,158,Directed,14651,,,1
245,1061,Directed,14652,,,1
217,216,Directed,14653,,,1
217,218,Directed,14654,,,1
217,814,Directed,14655,,,1
180,185,Directed,14656,,,1
287,285,Directed,14657,,,1
287,286,Directed,14658,,,1
287,222,Directed,14659,,,1
287,453,Directed,14660,,,1
287,454,Directed,14661,,,1
287,455,Directed,14662,,,1
287,456,Directed,14663,,,1
287,457,Directed,14664,,,1
310,292,Directed,14665,,,1
455,453,Directed,14666,,,1
455,454,Directed,14667,,,1
455,287,Directed,14668,,,1
455,456,Directed,14669,,,1
455,457,Directed,14670,,,1
693,691,Directed,14671,,,1
693,692,Directed,14672,,,1
693,47,Directed,14673,,,1
693,694,Directed,14674,,,1
693,695,Directed,14675,,,1
694,691,Directed,14676,,,1
694,692,Directed,14677,,,1
694,47,Directed,14678,,,1
694,693,Directed,14679,,,1
694,695,Directed,14680,,,1
819,55,Directed,14681,,,1
819,817,Directed,14682,,,1
819,818,Directed,14683,,,1
819,820,Directed,14684,,,1
576,575,Directed,14685,,,1
576,577,Directed,14686,,,1
576,574,Directed,14687,,,1
576,578,Directed,14688,,,1
576,579,Directed,14689,,,1
1145,938,Directed,14690,,,1
200,199,Directed,14691,,,1
200,114,Directed,14692,,,1
200,201,Directed,14693,,,1
200,252,Directed,14694,,,1
200,253,Directed,14695,,,1
200,59,Directed,14696,,,1
200,1025,Directed,14697,,,1
200,137,Directed,14698,,,1
188,187,Directed,14699,,,1
188,189,Directed,14700,,,1
376,55,Directed,14701,,,1
790,795,Directed,14702,,,1
790,836,Directed,14703,,,1
790,882,Directed,14704,,,1
790,883,Directed,14705,,,1
790,941,Directed,14706,,,1
790,191,Directed,14707,,,1
790,248,Directed,14708,,,1
790,942,Directed,14709,,,1
790,943,Directed,14710,,,1
790,139,Directed,14711,,,1
790,634,Directed,14712,,,1
790,944,Directed,14713,,,1
166,165,Directed,14714,,,1
166,167,Directed,14715,,,1
81,468,Directed,14716,,,1
81,765,Directed,14717,,,1
81,570,Directed,14718,,,1
81,766,Directed,14719,,,1
81,767,Directed,14720,,,1
81,969,Directed,14721,,,1
81,1003,Directed,14722,,,1
81,1012,Directed,14723,,,1
81,1245,Directed,14724,,,1
81,1303,Directed,14725,,,1
81,369,Directed,14726,,,1
81,527,Directed,14727,,,1
81,1304,Directed,14728,,,1
81,1305,Directed,14729,,,1
987,986,Directed,14730,,,1
987,984,Directed,14731,,,1
987,985,Directed,14732,,,1
1101,1099,Directed,14733,,,1
1101,1100,Directed,14734,,,1
1101,1102,Directed,14735,,,1
1101,203,Directed,14736,,,1
1152,114,Directed,14737,,,1
1152,692,Directed,14738,,,1
1152,155,Directed,14739,,,1
1152,1153,Directed,14740,,,1
158,157,Directed,14741,,,1
158,434,Directed,14742,,,1
158,38,Directed,14743,,,1
158,68,Directed,14744,,,1
158,751,Directed,14745,,,1
158,245,Directed,14746,,,1
158,1061,Directed,14747,,,1
186,184,Directed,14748,,,1
186,185,Directed,14749,,,1
186,545,Directed,14750,,,1
1130,223,Directed,14751,,,1
1130,53,Directed,14752,,,1
541,87,Directed,14753,,,1
541,540,Directed,14754,,,1
541,665,Directed,14755,,,1
541,669,Directed,14756,,,1
541,224,Directed,14757,,,1
541,1040,Directed,14758,,,1
375,55,Directed,14759,,,1
375,374,Directed,14760,,,1
877,872,Directed,14761,,,1
877,325,Directed,14762,,,1
877,873,Directed,14763,,,1
877,454,Directed,14764,,,1
877,874,Directed,14765,,,1
877,875,Directed,14766,,,1
877,876,Directed,14767,,,1
877,878,Directed,14768,,,1
877,341,Directed,14769,,,1
478,473,Directed,14770,,,1
478,474,Directed,14771,,,1
478,475,Directed,14772,,,1
478,114,Directed,14773,,,1
478,476,Directed,14774,,,1
478,477,Directed,14775,,,1
478,479,Directed,14776,,,1
785,784,Directed,14777,,,1
785,114,Directed,14778,,,1
785,118,Directed,14779,,,1
785,384,Directed,14780,,,1
785,155,Directed,14781,,,1
785,794,Directed,14782,,,1
785,795,Directed,14783,,,1
785,197,Directed,14784,,,1
772,769,Directed,14785,,,1
772,770,Directed,14786,,,1
772,771,Directed,14787,,,1
772,227,Directed,14788,,,1
772,742,Directed,14789,,,1
772,773,Directed,14790,,,1
772,774,Directed,14791,,,1
772,187,Directed,14792,,,1
772,961,Directed,14793,,,1
772,411,Directed,14794,,,1
772,853,Directed,14795,,,1
223,54,Directed,14796,,,1
223,231,Directed,14797,,,1
223,53,Directed,14798,,,1
223,232,Directed,14799,,,1
223,464,Directed,14800,,,1
223,302,Directed,14801,,,1
223,1130,Directed,14802,,,1
223,1174,Directed,14803,,,1
266,974,Directed,14804,,,1
266,975,Directed,14805,,,1
266,216,Directed,14806,,,1
266,272,Directed,14807,,,1
266,976,Directed,14808,,,1
671,117,Directed,14809,,,1
671,670,Directed,14810,,,1
671,237,Directed,14811,,,1
671,201,Directed,14812,,,1
680,681,Directed,14813,,,1
680,682,Directed,14814,,,1
237,117,Directed,14815,,,1
237,670,Directed,14816,,,1
237,671,Directed,14817,,,1
237,201,Directed,14818,,,1
792,30,Directed,14819,,,1
99,100,Directed,14820,,,1
99,30,Directed,14821,,,1
99,128,Directed,14822,,,1
99,129,Directed,14823,,,1
99,365,Directed,14824,,,1
99,87,Directed,14825,,,1
99,80,Directed,14826,,,1
99,366,Directed,14827,,,1
99,448,Directed,14828,,,1
99,239,Directed,14829,,,1
527,220,Directed,14830,,,1
527,1303,Directed,14831,,,1
527,369,Directed,14832,,,1
527,81,Directed,14833,,,1
527,1304,Directed,14834,,,1
527,1305,Directed,14835,,,1
897,86,Directed,14836,,,1
689,220,Directed,14837,,,1
53,54,Directed,14838,,,1
53,231,Directed,14839,,,1
53,223,Directed,14840,,,1
53,232,Directed,14841,,,1
53,322,Directed,14842,,,1
53,325,Directed,14843,,,1
53,385,Directed,14844,,,1
53,814,Directed,14845,,,1
53,1130,Directed,14846,,,1
1174,223,Directed,14847,,,1
272,974,Directed,14848,,,1
272,975,Directed,14849,,,1
272,216,Directed,14850,,,1
272,266,Directed,14851,,,1
272,976,Directed,14852,,,1
924,923,Directed,14853,,,1
924,815,Directed,14854,,,1
924,925,Directed,14855,,,1
924,634,Directed,14856,,,1
1069,1065,Directed,14857,,,1
1069,137,Directed,14858,,,1
1069,114,Directed,14859,,,1
1069,224,Directed,14860,,,1
1069,1066,Directed,14861,,,1
1069,1067,Directed,14862,,,1
1069,1068,Directed,14863,,,1
1069,1070,Directed,14864,,,1
1069,59,Directed,14865,,,1
1069,634,Directed,14866,,,1
608,448,Directed,14867,,,1
608,606,Directed,14868,,,1
608,607,Directed,14869,,,1
1198,661,Directed,14870,,,1
838,187,Directed,14871,,,1
838,411,Directed,14872,,,1
912,114,Directed,14873,,,1
912,118,Directed,14874,,,1
833,47,Directed,14875,,,1
833,834,Directed,14876,,,1
833,795,Directed,14877,,,1
833,835,Directed,14878,,,1
834,47,Directed,14879,,,1
834,833,Directed,14880,,,1
834,795,Directed,14881,,,1
834,835,Directed,14882,,,1
795,784,Directed,14883,,,1
795,114,Directed,14884,,,1
795,384,Directed,14885,,,1
795,155,Directed,14886,,,1
795,794,Directed,14887,,,1
795,785,Directed,14888,,,1
795,197,Directed,14889,,,1
795,47,Directed,14890,,,1
795,833,Directed,14891,,,1
795,834,Directed,14892,,,1
795,835,Directed,14893,,,1
795,790,Directed,14894,,,1
795,836,Directed,14895,,,1
810,139,Directed,14896,,,1
420,390,Directed,14897,,,1
420,419,Directed,14898,,,1
420,793,Directed,14899,,,1
423,422,Directed,14900,,,1
423,463,Directed,14901,,,1
423,447,Directed,14902,,,1
423,1094,Directed,14903,,,1
909,285,Directed,14904,,,1
709,703,Directed,14905,,,1
709,146,Directed,14906,,,1
966,965,Directed,14907,,,1
966,43,Directed,14908,,,1
966,45,Directed,14909,,,1
270,220,Directed,14910,,,1
270,342,Directed,14911,,,1
215,45,Directed,14912,,,1
826,47,Directed,14913,,,1
1034,1033,Directed,14914,,,1
1034,54,Directed,14915,,,1
225,119,Directed,14916,,,1
225,117,Directed,14917,,,1
201,199,Directed,14918,,,1
201,114,Directed,14919,,,1
201,200,Directed,14920,,,1
201,117,Directed,14921,,,1
201,670,Directed,14922,,,1
201,671,Directed,14923,,,1
201,237,Directed,14924,,,1
948,947,Directed,14925,,,1
948,47,Directed,14926,,,1
829,828,Directed,14927,,,1
829,744,Directed,14928,,,1
70,68,Directed,14929,,,1
70,69,Directed,14930,,,1
70,76,Directed,14931,,,1
70,87,Directed,14932,,,1
70,887,Directed,14933,,,1
70,384,Directed,14934,,,1
70,919,Directed,14935,,,1
70,736,Directed,14936,,,1
189,187,Directed,14937,,,1
189,188,Directed,14938,,,1
189,643,Directed,14939,,,1
189,644,Directed,14940,,,1
189,130,Directed,14941,,,1
189,645,Directed,14942,,,1
189,1002,Directed,14943,,,1
167,165,Directed,14944,,,1
167,166,Directed,14945,,,1
553,328,Directed,14946,,,1
553,552,Directed,14947,,,1
553,554,Directed,14948,,,1
943,941,Directed,14949,,,1
943,191,Directed,14950,,,1
943,248,Directed,14951,,,1
943,942,Directed,14952,,,1
943,790,Directed,14953,,,1
943,139,Directed,14954,,,1
943,634,Directed,14955,,,1
943,944,Directed,14956,,,1
879,797,Directed,14957,,,1
1132,114,Directed,14958,,,1
953,63,Directed,14959,,,1
858,340,Directed,14960,,,1
858,1285,Directed,14961,,,1
253,252,Directed,14962,,,1
253,200,Directed,14963,,,1
253,59,Directed,14964,,,1
311,55,Directed,14965,,,1
311,292,Directed,14966,,,1
311,312,Directed,14967,,,1
577,575,Directed,14968,,,1
577,576,Directed,14969,,,1
577,574,Directed,14970,,,1
577,578,Directed,14971,,,1
577,579,Directed,14972,,,1
887,87,Directed,14973,,,1
887,70,Directed,14974,,,1
290,288,Directed,14975,,,1
290,289,Directed,14976,,,1
290,291,Directed,14977,,,1
290,292,Directed,14978,,,1
290,293,Directed,14979,,,1
290,306,Directed,14980,,,1
290,74,Directed,14981,,,1
286,283,Directed,14982,,,1
286,284,Directed,14983,,,1
286,285,Directed,14984,,,1
286,222,Directed,14985,,,1
286,287,Directed,14986,,,1
277,743,Directed,14987,,,1
277,744,Directed,14988,,,1
277,745,Directed,14989,,,1
277,222,Directed,14990,,,1
277,746,Directed,14991,,,1
277,747,Directed,14992,,,1
222,283,Directed,14993,,,1
222,284,Directed,14994,,,1
222,285,Directed,14995,,,1
222,286,Directed,14996,,,1
222,287,Directed,14997,,,1
222,743,Directed,14998,,,1
222,744,Directed,14999,,,1
222,745,Directed,15000,,,1
222,277,Directed,15001,,,1
222,746,Directed,15002,,,1
222,747,Directed,15003,,,1
222,131,Directed,15004,,,1
746,743,Directed,15005,,,1
746,744,Directed,15006,,,1
746,745,Directed,15007,,,1
746,277,Directed,15008,,,1
746,222,Directed,15009,,,1
746,747,Directed,15010,,,1
1070,1065,Directed,15011,,,1
1070,137,Directed,15012,,,1
1070,114,Directed,15013,,,1
1070,224,Directed,15014,,,1
1070,1066,Directed,15015,,,1
1070,1067,Directed,15016,,,1
1070,1068,Directed,15017,,,1
1070,1069,Directed,15018,,,1
1070,59,Directed,15019,,,1
1070,634,Directed,15020,,,1
1070,139,Directed,15021,,,1
197,137,Directed,15022,,,1
197,198,Directed,15023,,,1
197,248,Directed,15024,,,1
197,117,Directed,15025,,,1
197,249,Directed,15026,,,1
197,114,Directed,15027,,,1
197,224,Directed,15028,,,1
197,334,Directed,15029,,,1
197,199,Directed,15030,,,1
197,384,Directed,15031,,,1
197,485,Directed,15032,,,1
197,784,Directed,15033,,,1
197,155,Directed,15034,,,1
197,794,Directed,15035,,,1
197,785,Directed,15036,,,1
197,795,Directed,15037,,,1
752,751,Directed,15038,,,1
752,753,Directed,15039,,,1
752,754,Directed,15040,,,1
59,137,Directed,15041,,,1
59,202,Directed,15042,,,1
59,139,Directed,15043,,,1
59,203,Directed,15044,,,1
59,252,Directed,15045,,,1
59,200,Directed,15046,,,1
59,253,Directed,15047,,,1
59,474,Directed,15048,,,1
59,47,Directed,15049,,,1
59,314,Directed,15050,,,1
59,701,Directed,15051,,,1
59,748,Directed,15052,,,1
59,192,Directed,15053,,,1
59,1025,Directed,15054,,,1
59,1065,Directed,15055,,,1
59,114,Directed,15056,,,1
59,224,Directed,15057,,,1
59,1066,Directed,15058,,,1
59,1067,Directed,15059,,,1
59,1068,Directed,15060,,,1
59,1069,Directed,15061,,,1
59,1070,Directed,15062,,,1
59,634,Directed,15063,,,1
198,137,Directed,15064,,,1
198,197,Directed,15065,,,1
984,985,Directed,15066,,,1
984,986,Directed,15067,,,1
984,987,Directed,15068,,,1
976,974,Directed,15069,,,1
976,975,Directed,15070,,,1
976,216,Directed,15071,,,1
976,266,Directed,15072,,,1
976,272,Directed,15073,,,1
773,769,Directed,15074,,,1
773,770,Directed,15075,,,1
773,771,Directed,15076,,,1
773,227,Directed,15077,,,1
773,742,Directed,15078,,,1
773,772,Directed,15079,,,1
773,774,Directed,15080,,,1
799,483,Directed,15081,,,1
955,938,Directed,15082,,,1
955,954,Directed,15083,,,1
364,363,Directed,15084,,,1
364,199,Directed,15085,,,1
364,868,Directed,15086,,,1
364,751,Directed,15087,,,1
364,602,Directed,15088,,,1
364,213,Directed,15089,,,1
1304,1303,Directed,15090,,,1
1304,369,Directed,15091,,,1
1304,81,Directed,15092,,,1
1304,527,Directed,15093,,,1
1304,1305,Directed,15094,,,1
1015,417,Directed,15095,,,1
1015,1016,Directed,15096,,,1
911,640,Directed,15097,,,1
889,55,Directed,15098,,,1
889,888,Directed,15099,,,1
138,136,Directed,15100,,,1
138,137,Directed,15101,,,1
138,139,Directed,15102,,,1
138,140,Directed,15103,,,1
341,340,Directed,15104,,,1
341,872,Directed,15105,,,1
341,325,Directed,15106,,,1
341,873,Directed,15107,,,1
341,454,Directed,15108,,,1
341,874,Directed,15109,,,1
341,875,Directed,15110,,,1
341,876,Directed,15111,,,1
341,877,Directed,15112,,,1
341,878,Directed,15113,,,1
1025,200,Directed,15114,,,1
1025,59,Directed,15115,,,1
472,470,Directed,15116,,,1
472,471,Directed,15117,,,1
472,480,Directed,15118,,,1
472,481,Directed,15119,,,1
472,482,Directed,15120,,,1
472,483,Directed,15121,,,1
472,476,Directed,15122,,,1
472,117,Directed,15123,,,1
472,484,Directed,15124,,,1
985,984,Directed,15125,,,1
985,986,Directed,15126,,,1
985,987,Directed,15127,,,1
985,1089,Directed,15128,,,1
985,681,Directed,15129,,,1
985,775,Directed,15130,,,1
985,181,Directed,15131,,,1
935,30,Directed,15132,,,1
935,751,Directed,15133,,,1
695,691,Directed,15134,,,1
695,692,Directed,15135,,,1
695,47,Directed,15136,,,1
695,693,Directed,15137,,,1
695,694,Directed,15138,,,1
1208,324,Directed,15139,,,1
1208,45,Directed,15140,,,1
334,114,Directed,15141,,,1
334,224,Directed,15142,,,1
334,197,Directed,15143,,,1
574,226,Directed,15144,,,1
574,575,Directed,15145,,,1
574,576,Directed,15146,,,1
574,577,Directed,15147,,,1
574,578,Directed,15148,,,1
574,579,Directed,15149,,,1
842,30,Directed,15150,,,1
842,841,Directed,15151,,,1
842,65,Directed,15152,,,1
235,47,Directed,15153,,,1
235,236,Directed,15154,,,1
235,245,Directed,15155,,,1
235,68,Directed,15156,,,1
235,661,Directed,15157,,,1
1307,1306,Directed,15158,,,1
1307,114,Directed,15159,,,1
1307,775,Directed,15160,,,1
681,680,Directed,15161,,,1
681,682,Directed,15162,,,1
681,1089,Directed,15163,,,1
681,985,Directed,15164,,,1
681,775,Directed,15165,,,1
681,181,Directed,15166,,,1
192,191,Directed,15167,,,1
192,748,Directed,15168,,,1
192,59,Directed,15169,,,1
766,765,Directed,15170,,,1
766,570,Directed,15171,,,1
766,81,Directed,15172,,,1
766,767,Directed,15173,,,1
79,65,Directed,15174,,,1
79,80,Directed,15175,,,1
79,177,Directed,15176,,,1
1270,367,Directed,15177,,,1
1270,640,Directed,15178,,,1
929,616,Directed,15179,,,1
929,928,Directed,15180,,,1
929,602,Directed,15181,,,1
929,526,Directed,15182,,,1
774,769,Directed,15183,,,1
774,770,Directed,15184,,,1
774,771,Directed,15185,,,1
774,227,Directed,15186,,,1
774,742,Directed,15187,,,1
774,772,Directed,15188,,,1
774,773,Directed,15189,,,1
139,136,Directed,15190,,,1
139,137,Directed,15191,,,1
139,138,Directed,15192,,,1
139,140,Directed,15193,,,1
139,202,Directed,15194,,,1
139,59,Directed,15195,,,1
139,203,Directed,15196,,,1
139,117,Directed,15197,,,1
139,810,Directed,15198,,,1
139,941,Directed,15199,,,1
139,191,Directed,15200,,,1
139,248,Directed,15201,,,1
139,942,Directed,15202,,,1
139,790,Directed,15203,,,1
139,943,Directed,15204,,,1
139,634,Directed,15205,,,1
139,944,Directed,15206,,,1
139,155,Directed,15207,,,1
139,1067,Directed,15208,,,1
139,1070,Directed,15209,,,1
1305,1303,Directed,15210,,,1
1305,369,Directed,15211,,,1
1305,81,Directed,15212,,,1
1305,527,Directed,15213,,,1
1305,1304,Directed,15214,,,1
313,306,Directed,15215,,,1
786,65,Directed,15216,,,1
786,982,Directed,15217,,,1
578,575,Directed,15218,,,1
578,576,Directed,15219,,,1
578,577,Directed,15220,,,1
578,574,Directed,15221,,,1
578,579,Directed,15222,,,1
1020,429,Directed,15223,,,1
1020,109,Directed,15224,,,1
880,185,Directed,15225,,,1
668,87,Directed,15226,,,1
668,667,Directed,15227,,,1
775,224,Directed,15228,,,1
775,1089,Directed,15229,,,1
775,985,Directed,15230,,,1
775,681,Directed,15231,,,1
775,181,Directed,15232,,,1
775,1306,Directed,15233,,,1
775,114,Directed,15234,,,1
775,1307,Directed,15235,,,1
851,45,Directed,15236,,,1
45,42,Directed,15237,,,1
45,43,Directed,15238,,,1
45,44,Directed,15239,,,1
45,46,Directed,15240,,,1
45,324,Directed,15241,,,1
45,851,Directed,15242,,,1
45,215,Directed,15243,,,1
45,958,Directed,15244,,,1
45,959,Directed,15245,,,1
45,965,Directed,15246,,,1
45,966,Directed,15247,,,1
45,123,Directed,15248,,,1
45,607,Directed,15249,,,1
45,822,Directed,15250,,,1
45,1181,Directed,15251,,,1
45,1208,Directed,15252,,,1
956,474,Directed,15253,,,1
767,765,Directed,15254,,,1
767,570,Directed,15255,,,1
767,81,Directed,15256,,,1
767,766,Directed,15257,,,1
497,137,Directed,15258,,,1
497,314,Directed,15259,,,1
497,871,Directed,15260,,,1
497,782,Directed,15261,,,1
236,47,Directed,15262,,,1
236,235,Directed,15263,,,1
236,663,Directed,15264,,,1
236,280,Directed,15265,,,1
236,778,Directed,15266,,,1
236,779,Directed,15267,,,1
236,87,Directed,15268,,,1
236,133,Directed,15269,,,1
962,41,Directed,15270,,,1
963,48,Directed,15271,,,1
493,441,Directed,15272,,,1
493,490,Directed,15273,,,1
493,491,Directed,15274,,,1
493,492,Directed,15275,,,1
493,904,Directed,15276,,,1
904,491,Directed,15277,,,1
904,493,Directed,15278,,,1
232,54,Directed,15279,,,1
232,231,Directed,15280,,,1
232,223,Directed,15281,,,1
232,53,Directed,15282,,,1
793,390,Directed,15283,,,1
793,419,Directed,15284,,,1
793,420,Directed,15285,,,1
323,114,Directed,15286,,,1
484,480,Directed,15287,,,1
484,481,Directed,15288,,,1
484,482,Directed,15289,,,1
484,483,Directed,15290,,,1
484,476,Directed,15291,,,1
484,117,Directed,15292,,,1
484,470,Directed,15293,,,1
484,472,Directed,15294,,,1
1120,742,Directed,15295,,,1
1120,1121,Directed,15296,,,1
605,140,Directed,15297,,,1
366,30,Directed,15298,,,1
366,365,Directed,15299,,,1
366,87,Directed,15300,,,1
366,99,Directed,15301,,,1
366,80,Directed,15302,,,1
130,30,Directed,15303,,,1
130,120,Directed,15304,,,1
130,643,Directed,15305,,,1
130,644,Directed,15306,,,1
130,189,Directed,15307,,,1
130,645,Directed,15308,,,1
130,930,Directed,15309,,,1
836,790,Directed,15310,,,1
836,795,Directed,15311,,,1
129,30,Directed,15312,,,1
129,128,Directed,15313,,,1
129,99,Directed,15314,,,1
645,643,Directed,15315,,,1
645,644,Directed,15316,,,1
645,189,Directed,15317,,,1
645,130,Directed,15318,,,1
820,55,Directed,15319,,,1
820,817,Directed,15320,,,1
820,818,Directed,15321,,,1
820,819,Directed,15322,,,1
1051,101,Directed,15323,,,1
1051,146,Directed,15324,,,1
1061,68,Directed,15325,,,1
1061,751,Directed,15326,,,1
1061,245,Directed,15327,,,1
1061,158,Directed,15328,,,1
63,62,Directed,15329,,,1
63,209,Directed,15330,,,1
63,779,Directed,15331,,,1
63,953,Directed,15332,,,1
1153,114,Directed,15333,,,1
1153,692,Directed,15334,,,1
1153,155,Directed,15335,,,1
1153,1152,Directed,15336,,,1
415,187,Directed,15337,,,1
415,411,Directed,15338,,,1
456,453,Directed,15339,,,1
456,454,Directed,15340,,,1
456,287,Directed,15341,,,1
456,455,Directed,15342,,,1
456,457,Directed,15343,,,1
979,977,Directed,15344,,,1
979,978,Directed,15345,,,1
979,110,Directed,15346,,,1
979,980,Directed,15347,,,1
1221,736,Directed,15348,,,1
1221,140,Directed,15349,,,1
563,203,Directed,15350,,,1
404,402,Directed,15351,,,1
404,403,Directed,15352,,,1
404,302,Directed,15353,,,1
404,401,Directed,15354,,,1
291,288,Directed,15355,,,1
291,289,Directed,15356,,,1
291,290,Directed,15357,,,1
291,292,Directed,15358,,,1
291,293,Directed,15359,,,1
991,873,Directed,15360,,,1
991,940,Directed,15361,,,1
579,575,Directed,15362,,,1
579,576,Directed,15363,,,1
579,577,Directed,15364,,,1
579,574,Directed,15365,,,1
579,578,Directed,15366,,,1
640,911,Directed,15367,,,1
640,367,Directed,15368,,,1
640,1270,Directed,15369,,,1
109,48,Directed,15370,,,1
